ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100291734,Cliveden,,RM 1 600 per month,Kuala Lumpur - Sri Hartamas,Service Residence,1,1,1,780 sq.ft.,Partially Furnished,"Sauna, Parking, Security, Multipurpose hall, Gymnasium, Swimming Pool","Air-Cond, Cooking Allowed",Kuala Lumpur
100036475,The Tamarind,2005,RM 3 500 per month,Kuala Lumpur - Sentul,Condominium,3,2,2,1047 sq.ft.,Fully Furnished,"Security, Gymnasium, Tennis Court, Parking, Minimart, Swimming Pool, Barbeque area, Club house, Playground",,Kuala Lumpur
99917864,Mont Kiara Astana,1998,RM 3 600 per month,Kuala Lumpur - Mont Kiara,Condominium,3,,2,1200 sq.ft.,Fully Furnished,"Security, Parking, Swimming Pool, Barbeque area, Playground, Tennis Court, Lift, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100291819,Paraiso @ The Earth Bukit Jalil,2020,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,2,960 sq.ft.,Partially Furnished,"Club house, Parking, Swimming Pool, Security, Barbeque area, Multipurpose hall, Sauna",,Kuala Lumpur
100291588,Rampai Court,,RM 1 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,2,1,1,600 sq.ft.,Not Furnished,"Parking, Barbeque area, Playground, Security",Cooking Allowed,Kuala Lumpur
100291590,The Tamarind,2005,RM 2 100 per month,Kuala Lumpur - Sentul,Condominium,3,1,3,1089 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Club house, Tennis Court, Parking, Playground, Barbeque area, Security, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100291786,Residensi Vista Wirajaya,,RM 1 500 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,850 sq.ft.,Not Furnished,,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100291781,Wangsa Heights,2001,RM 1 300 per month,Kuala Lumpur - Ampang,Condominium,2,1,2,800 sq.ft.,Fully Furnished,"Gymnasium, Minimart, Playground, Swimming Pool, Squash Court, Barbeque area, Multipurpose hall, Sauna, Parking, Jogging Track, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100291763,Residensi KepongMas,2020,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Minimart, Multipurpose hall, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100291682,Kenari Apartment (Taman Melati),,RM 1 680 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished,"Parking, Security, Playground",,Kuala Lumpur
100246629,Jalilmas,,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,800 sq.ft.,Partially Furnished,"Lift, Security, Parking, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100291545,28 Dutamas,2017,RM 2 500 per month,Kuala Lumpur - Solaris Dutamas,Condominium,4,2,2,1500 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Security, Multipurpose hall, Jogging Track, Parking, Lift, Barbeque area, Minimart",Air-Cond,Kuala Lumpur
100291539,Residence 8,2013,RM 1 150 per month,Kuala Lumpur - Old Klang Road,Service Residence,1,,1,350 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Multipurpose hall, Security, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100291238,Bougainvilla,2007,RM 1 500 per month,Kuala Lumpur - Segambut,Condominium,3,1,2,1162 sq.ft.,Partially Furnished,"Minimart, Jogging Track, Barbeque area, Sauna, Security, Swimming Pool, Gymnasium, Parking, Playground",,Kuala Lumpur
100291272,Kenari Apartment (Taman Melati),,RM 1 650 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished,,,Kuala Lumpur
100291441,Casa Magna,,RM 1 200 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,955 sq.ft.,Not Furnished,"Parking, Security, Playground, Barbeque area, Swimming Pool",,Kuala Lumpur
100290954,18 Madge,2015,RM 11 500 per month,Kuala Lumpur - Ampang Hilir,Condominium,4,,4,2680 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Playground, Swimming Pool, Gymnasium, Sauna",,Kuala Lumpur
100291134,Seksyen 2 Wangsa Maju Flat Block D,,RM 1 000 per month,Kuala Lumpur - Wangsa Maju,Flat,2,,1,900 sq.ft.,Partially Furnished,"Parking, Playground, Multipurpose hall, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
98471642,,,RM 1 800 per month,Kuala Lumpur - KL City,Service Residence,1,1,1,850 sq.ft.,Fully Furnished,"Gymnasium, Lift, Parking, Minimart, Swimming Pool, Squash Court, Security, Playground, Barbeque area, Jogging Track, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
87751399,Menara Alpha,,RM 1 400 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1,2,1140 sq.ft.,Not Furnished,"Minimart, Gymnasium, Security, Playground, Swimming Pool, Parking, Lift","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100290802,Court 28 @ KL City,2019,RM 1 800 per month,Kuala Lumpur - Jalan Ipoh,Service Residence,3,2,2,934 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Squash Court, Parking, Security, Gymnasium, Lift, Sauna, Barbeque area, Jogging Track",,Kuala Lumpur
100183051,Nuri Court,,RM 1 500 per month,Kuala Lumpur - Pandan Indah,Apartment,3,1,2,1000 sq.ft.,Fully Furnished,"Security, Parking, Playground, Minimart, Jogging Track","Air-Cond, Near KTM/LRT, Cooking Allowed, Washing Machine",Kuala Lumpur
95117715,Titiwangsa Sentral,2011,RM 2 200 per month,Kuala Lumpur - Titiwangsa,Condominium,3,,2,1100 sq.ft.,Fully Furnished,"Squash Court, Playground, Gymnasium, Security, Barbeque area, Swimming Pool, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100290116,Plaza Damas,,RM 1 500 per month,Kuala Lumpur - Sri Hartamas,Apartment,1,,1,590 sq.ft.,Fully Furnished,,,Kuala Lumpur
100290050,The Reach @ Titiwangsa,2017,RM 3 800 per month,Kuala Lumpur - Setapak,Condominium,3,2,3,1564 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Squash Court, Security, Parking",,Kuala Lumpur
100290277,Aman Dua,,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,837 sq.ft.,Not Furnished,"Swimming Pool, Parking, Security, Minimart, Lift",,Kuala Lumpur
100290210,Majestic Maxim,2021,RM 1 250 per month,Kuala Lumpur - Cheras,Service Residence,2,,2,650 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Parking, Barbeque area, Gymnasium, Jogging Track, Lift","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur
100290152,"SkyAwani 3 Residence, Setapak",2021,RM 1 400 per month,Kuala Lumpur - Setapak,Condominium,3,,2,800 sq.ft.,Partially Furnished,"Parking, Squash Court, Lift, Barbeque area, Sauna, Security, Minimart, Playground, Swimming Pool, Gymnasium, Tennis Court, Jogging Track",,Kuala Lumpur
99837780,Seksyen 2 Wangsa Maju Flat Block D,,RM 850 per month,Kuala Lumpur - Wangsa Maju,Flat,2,,1,550 sq.ft.,Partially Furnished,Parking,,Kuala Lumpur
100042418,Residensi Razakmas,,RM 1 100 per month,Kuala Lumpur - Cheras,Apartment,3,1,2,800 sq.ft.,Partially Furnished,,,Kuala Lumpur
100046574,Ketumbar Heights,2010,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,755 sq.ft.,Fully Furnished,,,Kuala Lumpur
99622456,EkoCheras Service Apartment,2017,RM 2 100 per month,Kuala Lumpur - Cheras,Service Residence,1,1,2,762 sq.ft.,Fully Furnished,"Parking, Sauna, Minimart, Playground, Swimming Pool, Gymnasium, Tennis Court, Barbeque area, Security, Jogging Track, Lift",,Kuala Lumpur
89024998,,,RM 1 600 per month,Kuala Lumpur - Sri Hartamas,Condominium,1,,1,780 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
88200662,,,RM 2 300 per month,Kuala Lumpur - Sri Hartamas,Condominium,3,,2,1500 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Tennis Court, Squash Court, Playground, Security, Lift, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur
100289903,Sri Desa,,RM 1 250 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,950 sq.ft.,Partially Furnished,"Squash Court, Tennis Court, Swimming Pool, Parking",,Kuala Lumpur
88986725,Platinum Lake PV 21,,RM 1 500 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,1040 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Cooking Allowed, Near KTM/LRT, Internet",Kuala Lumpur
100289740,The Holmes,,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,1018 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Air-Cond",Kuala Lumpur
100289718,Mutiara Magna,,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,,2,720 sq.ft.,Not Furnished,"Security, Parking, Lift, Playground",,Kuala Lumpur
100289886,Villa Mewah,,RM 1 200 per month,Kuala Lumpur - Sri Petaling,Apartment,3,,2,800 sq.ft.,Partially Furnished,"Parking, Security",,Kuala Lumpur
100289876,Maxim Residences,2017,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,3,2,2,1050 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool, Gymnasium","Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99960364,Kepong Sentral Condominium,2007,RM 1 200 per month,Kuala Lumpur - Kepong,Condominium,3,1,2,962 sq.ft.,Not Furnished,"Minimart, Lift, Parking, Security, Playground, Tennis Court, Swimming Pool, Gymnasium, Squash Court, Jogging Track","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99759012,"J.Dupion, Cheras",2018,RM 2 200 per month,Kuala Lumpur - Cheras,Condominium,2,1,2,814 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Lift, Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100289790,Lido Residency,2016,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,2,1,2,963 sq.ft.,Partially Furnished,"Jogging Track, Parking, Swimming Pool, Gymnasium, Multipurpose hall, Security, Playground, Barbeque area, Lift","Air-Cond, Near KTM/LRT",Kuala Lumpur
100130679,Platinum Lake PV10,,RM 1 800 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Parking, Minimart, Security, Jogging Track, Tennis Court, Club house, Playground, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100251703,Bandar Tasik Selatan (Low Cost),,RM 1 150 per month,Kuala Lumpur - Cheras,Apartment,3,1,2,854 sq.ft.,Partially Furnished,"Playground, Security, Parking","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100289213,Residensi Jalilmas,,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,800 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Minimart, Parking",,Kuala Lumpur
89174982,,,RM 2 500 per month,Kuala Lumpur - Jalan Kuching,Condominium,4,,4,2400 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Minimart, Playground, Security, Lift, Parking",,Kuala Lumpur
100289151,Maxim Citilights,2017,RM 1 400 per month,Kuala Lumpur - Sentul,Service Residence,3,1,2,1009 sq.ft.,Not Furnished,"Jogging Track, Playground, Multipurpose hall, Security, Minimart, Swimming Pool, Lift, Parking",Cooking Allowed,Kuala Lumpur
100289478,PPA1M Metropolitan Kepong,2018,RM 1 500 per month,Kuala Lumpur - Kepong,Condominium,5,1,2,1500 sq.ft.,Partially Furnished,"Parking, Security, Playground","Cooking Allowed, Air-Cond",Kuala Lumpur
100289084,Jasmin Apartment (Sri Rampai),,RM 1 450 per month,Kuala Lumpur - Setapak,Apartment,3,,2,950 sq.ft.,Partially Furnished,"Lift, Parking, Playground","Air-Cond, Cooking Allowed",Kuala Lumpur
100289117,Casa Green (Bukit Jalil),,RM 1 700 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,1,3,1003 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Air-Cond",Kuala Lumpur
100289123,Residensi Wangsamas,,RM 1 400 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1,2,800 sq.ft.,Not Furnished,"Multipurpose hall, Parking, Security, Lift, Swimming Pool, Playground, Barbeque area",,Kuala Lumpur
100289327,Sri Saujana Apartment (Wangsa Permai),,RM 950 per month,Kuala Lumpur - Kepong,Apartment,3,,2,750 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",Kuala Lumpur
100097901,Kepong Sentral Condominium,2007,RM 1 200 per month,Kuala Lumpur - Kepong,Condominium,3,1,2,962 sq.ft.,Not Furnished,"Playground, Squash Court, Security, Swimming Pool, Gymnasium, Lift, Minimart, Tennis Court, Parking, Jogging Track","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur
100289298,Midah Ria,,RM 1 350 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,967 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100289295,M Centura,2021,RM 2 200 per month,Kuala Lumpur - Sentul,Service Residence,4,2,2,1001 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100289290,Parkhill Residence Bukit Jalil,2019,RM 2 480 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,2,1100 sq.ft.,Fully Furnished,"Lift, Club house, Playground, Parking, Swimming Pool, Squash Court, Security, Minimart, Gymnasium",,Kuala Lumpur
100107050,Sri Penara,,RM 850 per month,Kuala Lumpur - Cheras,Apartment,2,,1,650 sq.ft.,Partially Furnished,"Parking, Lift",,Kuala Lumpur
100289275,Spring Avenue @ Kuchai Lama,2016,RM 1 600 per month,Kuala Lumpur - Pantai,Service Residence,3,2,2,986 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool, Security",,Kuala Lumpur
100289243,Sky Awani Residensi,,RM 1 400 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,800 sq.ft.,Partially Furnished,"Security, Swimming Pool, Jogging Track, Sauna, Club house, Parking, Minimart, Playground, Barbeque area, Lift",,Kuala Lumpur
100288791,UNA Serviced Apartment @ Peel,2020,RM 3 300 per month,Kuala Lumpur - Cheras,Service Residence,2,,1,810 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Security, Lift, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100288762,Suria Jelatek Residence,2010,RM 1 800 per month,Kuala Lumpur - Ampang Hilir,Condominium,3,1,2,908 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Security, Swimming Pool, Gymnasium, Barbeque area, Parking, Jogging Track, Minimart, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur
100288808,Residensi Jalilmas,,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Parking, Security, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100289030,Majestic Maxim,2021,RM 1 700 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Fully Furnished,"Barbeque area, Security, Swimming Pool, Lift, Parking, Playground, Jogging Track, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
93094850,Titiwangsa Sentral,2011,RM 1 100 per month,Kuala Lumpur - Titiwangsa,Condominium,4,,2,850 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Swimming Pool, Gymnasium, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100213857,OUG Parklane,,RM 1 300 per month,Kuala Lumpur - OUG,Service Residence,3,1,2,950 sq.ft.,Partially Furnished,"Security, Minimart, Squash Court, Sauna, Playground, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
97259144,Gembira Residen (G Residence),2013,RM 2 000 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2,2,1168 sq.ft.,Fully Furnished,"Security, Swimming Pool, Barbeque area, Parking, Gymnasium, Jogging Track, Minimart, Multipurpose hall, Playground","Air-Cond, Washing Machine",Kuala Lumpur
100288727,38 Bidara,,RM 1 800 per month,Kuala Lumpur - KLCC,Condominium,2,,2,706 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Barbeque area, Parking, Security, Minimart, Sauna, Club house",,Kuala Lumpur
100288712,Apartment Dahlia (Setapak),,RM 1 300 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,850 sq.ft.,Not Furnished,"Jogging Track, Parking, Security, Minimart",,Kuala Lumpur
100198490,Seksyen 2 Wangsa Maju Flat Block D,,RM 1 050 per month,Kuala Lumpur - Wangsa Maju,Flat,2,,1,680 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100288875,PPA1M Bukit Jalil,,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Apartment,4,1,2,1434 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100251471,Kenari Apartment (Taman Melati),,RM 1 650 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100288250,Impiana Sky Residensi,2021,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Gymnasium, Parking, Security, Playground, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100288239,Zen Suites @ Zetapark,,RM 1 500 per month,Kuala Lumpur - Setapak,Service Residence,1,1,1,677 sq.ft.,Fully Furnished,"Parking, Playground, Jogging Track, Sauna, Swimming Pool, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100288630,Rampai Court,,RM 1 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,2,2,1,600 sq.ft.,Not Furnished,"Parking, Playground, Security, Barbeque area",,Kuala Lumpur
100288615,The Hermington,2021,RM 1 700 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2,2,1075 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Sauna, Playground, Jogging Track, Multipurpose hall, Parking, Security","Air-Cond, Cooking Allowed",Kuala Lumpur
90446099,,,RM 1 500 per month,Kuala Lumpur - Keramat,Condominium,3,1,2,1408 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Tennis Court, Squash Court, Minimart, Playground, Jogging Track, Security, 10, 11, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
90445934,,,RM 1 700 per month,Kuala Lumpur - Keramat,Condominium,4,1,2,1118 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Tennis Court, Squash Court, Minimart, Playground, Jogging Track, Security, 10, 11, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
96054159,,,RM 1 800 per month,Kuala Lumpur - Keramat,Condominium,4,1,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
96054302,,,RM 1 900 per month,Kuala Lumpur - Keramat,Condominium,3,1,2,1400 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100124334,Desa Villas,,RM 2 500 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,1,2,1784 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99718965,Astana Lumayan,2013,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,4,1,2,1200 sq.ft.,Not Furnished,"Swimming Pool, Club house, Security, Minimart, Multipurpose hall, Playground, Gymnasium, Parking, Lift",,Kuala Lumpur
100288181,M Vertica,2023,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,850 sq.ft.,Partially Furnished,"Playground, Tennis Court, Lift, Multipurpose hall, Security, Jogging Track, Barbeque area, Swimming Pool, Parking",,Kuala Lumpur
100288174,Bougainvilla,2007,RM 1 500 per month,Kuala Lumpur - Segambut,Condominium,3,1,2,1049 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Minimart, Playground, Gymnasium, Parking, Security, Swimming Pool, Jogging Track",,Kuala Lumpur
